gis_x;gis_y;cod_distrito;distrito;cod_barrio;num_barrio;barrio;calle;numero_finca;color;bateria_linea;numero_plazas
444088.8300000000;4475902.0700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;2;077214010 Verde;Línea;6
444382.8200000000;4476261.6700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;27;043000255 Azul;Línea;8
444404.9200000000;4476271.0000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;27;077214010 Verde;Línea;5
444142.1100000000;4475963.8200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;4;077214010 Verde;Línea;6
444099.9300000000;4475929.9100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;5;077214010 Verde;Línea;5
444168.0700000000;4475993.7100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;6;077214010 Verde;Línea;2
444118.1800000000;4475936.0500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;7;077214010 Verde;Línea;7
444139.1700000000;4475975.5600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;9;077214010 Verde;Línea;16
444221.6700000000;4476064.9200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, CALLE, DE LA;S/N;077214010 Verde;Línea;5
444260.4400000000;4476135.7900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, PASAJE, DE LA;12;077214010 Verde;Línea;6
444252.1200000000;4476155.7600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, PASAJE, DE LA;18;077214010 Verde;Línea;4
444242.4400000000;4476157.2100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, PASAJE, DE LA;18;077214010 Verde;Batería;12
444278.0700000000;4476169.0200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ALEGRIA, PASAJE, DE LA;9;077214010 Verde;Línea;11
444977.2500000000;4476664.3000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA CONSOLACION, CALLE, DE LA;1;077214010 Verde;Línea;4
444899.7500000000;4476789.5500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA CONSOLACION, CALLE, DE LA;10;077214010 Verde;Línea;6
444984.1400000000;4476668.7100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA CONSOLACION, CALLE, DE LA;2;077214010 Verde;Línea;4
444957.4600000000;4476695.7900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA CONSOLACION, CALLE, DE LA;3;077214010 Verde;Línea;5
444966.3700000000;4476696.8400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA CONSOLACION, CALLE, DE LA;4;077214010 Verde;Línea;3
444935.9100000000;4476730.2700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA CONSOLACION, CALLE, DE LA;5;077214010 Verde;Línea;5
444940.4500000000;4476738.3000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA CONSOLACION, CALLE, DE LA;6;077214010 Verde;Línea;3
444894.3800000000;4476783.6300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA CONSOLACION, CALLE, DE LA;7;077214010 Verde;Línea;6
444919.1200000000;4476757.2900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA CONSOLACION, CALLE, DE LA;S/N;077214010 Verde;Línea;3
444926.0800000000;4476761.6700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA CONSOLACION, CALLE, DE LA;S/N;077214010 Verde;Línea;3
444557.8800000000;4476427.8800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;1;077214010 Verde;Línea;6
444599.0400000000;4476443.9500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;10;077214010 Verde;Línea;4
444612.8300000000;4476452.6000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;10;077214010 Verde;Línea;2
444652.1700000000;4476477.4200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;12;077214010 Verde;Línea;6
444743.2000000000;4476543.9500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;15;077214010 Verde;Línea;15
444692.5800000000;4476502.2700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;16;077214010 Verde;Línea;2
444676.5000000000;4476492.3400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;16;077214010 Verde;Línea;5
444713.5000000000;4476515.4900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;18;077214010 Verde;Línea;1
444728.5800000000;4476524.9900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;18;077214010 Verde;Línea;6
444827.3800000000;4476586.9500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;19;077214010 Verde;Línea;6
444503.3800000000;4476384.4800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;2;077214010 Verde;Línea;5
444500.2500000000;4476391.6600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;2 B;077214010 Verde;Línea;5
444517.5000000000;4476402.6500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;2 B;077214010 Verde;Línea;1
444517.5800000000;4476393.3400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;2 B;077214010 Verde;Línea;1
444845.5000000000;4476607.7000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;21;077214010 Verde;Línea;18
444853.5800000000;4476603.3200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;21;077214010 Verde;Línea;5
444755.4600000000;4476541.9700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;22;077214010 Verde;Línea;4
444774.9600000000;4476554.0800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;22;077214010 Verde;Línea;4
444877.0000000000;4476617.8100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;23;077214010 Verde;Línea;3
444884.6300000000;4476622.5800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;23;077214010 Verde;Línea;1
444904.6700000000;4476635.2300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;25;077214010 Verde;Línea;1
444930.1300000000;4476660.4600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;27;077214010 Verde;Línea;16
444923.4200000000;4476646.9700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;28;077214010 Verde;Línea;6
444957.0300000000;4476668.0300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;29;077214010 Verde;Línea;1
444949.1600000000;4476663.0500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;30;077214010 Verde;Línea;2
444994.7400000000;4476700.9500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;31;077214010 Verde;Línea;9
444982.7900000000;4476684.2500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;31;077214010 Verde;Línea;1
444997.5800000000;4476693.4600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;31;077214010 Verde;Línea;6
445012.0800000000;4476702.5400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;32;077214010 Verde;Línea;1
445024.8200000000;4476719.7400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;33;077214010 Verde;Línea;1
445024.3300000000;4476709.9900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;33;077214010 Verde;Línea;1
445030.6100000000;4476713.9100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;33;077214010 Verde;Línea;1
444553.0800000000;4476415.3000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;4;077214010 Verde;Línea;4
444541.7900000000;4476408.2900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;4;077214010 Verde;Línea;1
444596.5000000000;4476452.0200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;5;077214010 Verde;Línea;8
444572.6300000000;4476427.4000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;6;077214010 Verde;Línea;5
444660.2400000000;4476491.9600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENCISLA, CALLE, DE LA;9;077214010 Verde;Línea;16
444531.3900000000;4476460.7400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENSANTA, CALLE, DE LA;1;077214010 Verde;Línea;1
444518.0000000000;4476464.5900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENSANTA, CALLE, DE LA;1;077214010 Verde;Línea;2
444525.6300000000;4476470.5800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA FUENSANTA, CALLE, DE LA;2;077214010 Verde;Línea;4
444731.7100000000;4476457.8100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;1;077214010 Verde;Línea;5
444640.4600000000;4476618.8400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;10;077214010 Verde;Línea;5
444649.2900000000;4476589.8600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;10 A;077214010 Verde;Línea;3
444655.9600000000;4476593.9100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;10 A;077214010 Verde;Línea;3
444738.2100000000;4476461.8100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;2;077214010 Verde;Línea;5
444707.9900000000;4476495.3900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;3;077214010 Verde;Línea;4
444714.8100000000;4476499.5100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;4;077214010 Verde;Línea;4
444688.2700000000;4476527.1200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;5;077214010 Verde;Línea;5
444694.8100000000;4476531.3500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;6;077214010 Verde;Línea;5
444667.1000000000;4476560.9200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;7;077214010 Verde;Línea;5
444673.7200000000;4476565.1700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;8;077214010 Verde;Línea;5
444633.6200000000;4476614.5300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA MONJIA, CALLE, DE LA;9;077214010 Verde;Línea;5
445046.9700000000;4476706.4400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA NOVENA, CALLE, DE LA;1;077214010 Verde;Línea;5
445019.8800000000;4476740.7700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA NOVENA, CALLE, DE LA;3;077214010 Verde;Línea;3
444991.1800000000;4476765.2600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA NOVENA, CALLE, DE LA;5;077214010 Verde;Línea;4
444925.7100000000;4476821.7500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA NOVENA, CALLE, DE LA;9;077214010 Verde;Línea;6
444962.2400000000;4476790.3000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA NOVENA, CALLE, DE LA;S/N;077214010 Verde;Línea;1
444042.2400000000;4476077.1700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;10;077214010 Verde;Línea;7
444029.6500000000;4475996.9800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;11;077214010 Verde;Línea;7
444053.1800000000;4476163.5700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;14;077214010 Verde;Batería;1
444044.8800000000;4476183.8600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;16;077214010 Verde;Línea;7
444073.6700000000;4475919.3300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;2;077214010 Verde;Línea;2
444080.9600000000;4475922.3300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;2;077214010 Verde;Línea;1
444074.6000000000;4476326.1500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;22;077214010 Verde;Batería;11
444085.0300000000;4476371.5200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;24;077214010 Verde;Línea;13
444089.7600000000;4476351.4100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;24;077214010 Verde;Línea;13
444057.1600000000;4475936.2300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;4;077214010 Verde;Línea;2
444048.8500000000;4476010.2000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;6;077214010 Verde;Línea;5
444033.7000000000;4476029.7700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;8;077214010 Verde;Línea;8
444046.4800000000;4475957.6800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;9;077214010 Verde;Línea;5
444052.9000000000;4475960.0800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PAZ, CALLE, DE LA;9;077214010 Verde;Línea;17
444604.7600000000;4476580.8500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PEÑA, CALLE, DE LA;3;077214010 Verde;Línea;16
444608.7600000000;4476574.8400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PEÑA, CALLE, DE LA;3;077214010 Verde;Línea;16
444845.8800000000;4476731.4300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PEÑA, CALLE, DE LA;5;077214010 Verde;Línea;3
444880.8100000000;4476753.1400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PEÑA, CALLE, DE LA;7;077214010 Verde;Línea;12
444876.2100000000;4476742.1900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PEÑA, CALLE, DE LA;7;077214010 Verde;Línea;16
444926.7900000000;4476773.8000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PEÑA, CALLE, DE LA;9;077214010 Verde;Línea;2
444926.3800000000;4476781.6800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PEÑA, CALLE, DE LA;9;077214010 Verde;Línea;3
444942.6700000000;4476791.8700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PEÑA, CALLE, DE LA;9 B;077214010 Verde;Línea;3
444951.4900000000;4476789.2200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PEÑA, CALLE, DE LA;9 B;077214010 Verde;Línea;1
444941.7900000000;4476779.3500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PEÑA, CALLE, DE LA;9 B;077214010 Verde;Batería;7
444898.1700000000;4476613.9300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PROVIDENCIA, CALLE, DE LA;1;077214010 Verde;Línea;4
444904.7700000000;4476618.2300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PROVIDENCIA, CALLE, DE LA;2;077214010 Verde;Línea;4
444877.8800000000;4476646.6100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PROVIDENCIA, CALLE, DE LA;3;077214010 Verde;Línea;5
444884.4100000000;4476650.9300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PROVIDENCIA, CALLE, DE LA;4;077214010 Verde;Línea;5
444838.3200000000;4476709.4000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PROVIDENCIA, CALLE, DE LA;5 A;077214010 Verde;Línea;3
444822.4500000000;4476734.5700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PROVIDENCIA, CALLE, DE LA;5 B;077214010 Verde;Línea;3
444861.4900000000;4476687.4100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PROVIDENCIA, CALLE, DE LA;6;077214010 Verde;Línea;2
444857.2900000000;4476679.0600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PROVIDENCIA, CALLE, DE LA;6;077214010 Verde;Línea;5
444830.0400000000;4476737.6900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA PROVIDENCIA, CALLE, DE LA;8;077214010 Verde;Línea;4
444139.0000000000;4476140.7000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;1;077214010 Verde;Batería;7
444128.9500000000;4476144.6000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;1;077214010 Verde;Línea;5
444200.1400000000;4476201.5200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;16;077214010 Verde;Batería;7
444186.3600000000;4476206.7400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;16;077214010 Verde;Batería;5
444211.5700000000;4476266.3200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;18;077214010 Verde;Batería;10
444157.4100000000;4476138.5200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;2;077214010 Verde;Línea;4
444167.5700000000;4476177.2500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;2 B;077214010 Verde;Batería;8
444165.8200000000;4476178.3500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;2 B;077214010 Verde;Línea;4
444178.9600000000;4476173.3200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;2 B;077214010 Verde;Línea;7
444200.3400000000;4476280.2400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;20;077214010 Verde;Batería;17
444196.8400000000;4476278.3800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;20;077214010 Verde;Batería;17
444218.1300000000;4476293.8100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;20;077214010 Verde;Batería;3
444146.7500000000;4476179.5800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;25;043000255 Azul;Batería;11
444169.7000000000;4476209.0600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;27;077214010 Verde;Batería;2
444167.7800000000;4476198.3700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;27;077214010 Verde;Batería;1
444184.5000000000;4476205.1700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;27;077214010 Verde;Batería;5
444150.3600000000;4476288.8700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;33;077214010 Verde;Línea;11
444141.7800000000;4476300.3200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, CALLE, DE LA;35;077214010 Verde;Batería;11
444227.5300000000;4476314.2000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, TRAVESIA, DE LA;1;077214010 Verde;Batería;3
444235.5700000000;4476312.6900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, TRAVESIA, DE LA;1;077214010 Verde;Batería;3
444289.3600000000;4476303.2800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, TRAVESIA, DE LA;11;077214010 Verde;Batería;3
444300.3300000000;4476301.3200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, TRAVESIA, DE LA;13;077214010 Verde;Batería;4
444244.6600000000;4476311.1700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, TRAVESIA, DE LA;3;077214010 Verde;Batería;3
444258.5300000000;4476298.1900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, TRAVESIA, DE LA;5;077214010 Verde;Línea;13
444253.5300000000;4476309.5800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, TRAVESIA, DE LA;5;077214010 Verde;Batería;3
444262.5300000000;4476308.0400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, TRAVESIA, DE LA;7;077214010 Verde;Batería;3
444271.4100000000;4476306.4800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, TRAVESIA, DE LA;7;077214010 Verde;Batería;3
444280.5700000000;4476304.9500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LA ROCA, TRAVESIA, DE LA;9;077214010 Verde;Batería;3
444556.1300000000;4476342.8600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LAS NIEVES, CALLE, DE LA;1;077214010 Verde;Línea;2
444549.4200000000;4476353.6200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LAS NIEVES, CALLE, DE LA;1;077214010 Verde;Línea;2
444561.7400000000;4476348.9100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LAS NIEVES, CALLE, DE LA;2;077214010 Verde;Línea;3
444532.8300000000;4476379.9800000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LAS NIEVES, CALLE, DE LA;3;077214010 Verde;Línea;2
444526.9600000000;4476389.4900000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LAS NIEVES, CALLE, DE LA;3;077214010 Verde;Línea;2
444539.2100000000;4476384.8200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LAS NIEVES, CALLE, DE LA;4;077214010 Verde;Línea;3
444458.8000000000;4476194.8100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LLUC, CALLE, DE LA;8;077214010 Verde;Línea;14
444377.1000000000;4476339.8700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LORETO, CALLE, DE LA;0;077214010 Verde;Línea;9
444366.9600000000;4476313.8100000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LORETO, CALLE, DE LA;0;077214010 Verde;Línea;11
444376.0700000000;4476312.4300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LORETO, CALLE, DE LA;0;077214010 Verde;Línea;9
444372.6600000000;4476327.3000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LORETO, CALLE, DE LA;0;077214010 Verde;Línea;14
444699.4100000000;4476608.2000000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LOS REYES, CALLE, DE LA;11;077214010 Verde;Línea;17
444704.8400000000;4476602.5600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LOS REYES, CALLE, DE LA;12;077214010 Verde;Línea;17
444807.2000000000;4476675.6700000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LOS REYES, CALLE, DE LA;13;077214010 Verde;Línea;14
444809.9600000000;4476667.9500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LOS REYES, CALLE, DE LA;18;077214010 Verde;Línea;8
444881.6600000000;4476722.4300000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LOS REYES, CALLE, DE LA;19;077214010 Verde;Línea;13
444903.1300000000;4476726.3600000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LOS REYES, CALLE, DE LA;21;077214010 Verde;Línea;11
444866.2000000000;4476703.0500000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LOS REYES, CALLE, DE LA;22;077214010 Verde;Línea;3
444918.6000000000;4476745.4200000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LOS REYES, CALLE, DE LA;23;077214010 Verde;Línea;1
444949.6100000000;4476764.9400000000;15;CIUDAD LINEAL;154;4;CONCEPCION;VIRGEN DE LOS REYES, CALLE, DE LA;25;077214010 Verde;Línea;8
